tx,ty,tile_id,bx_global,by_global,dominant_texture,dominant_pct,n_textures,tex_1,pct_1,tex_2,pct_2,tex_3,pct_3,tex_4,pct_4,tex_5,pct_5,tex_6,pct_6,tex_7,pct_7
9,18,585,36,72,Grass_03,54.78,2,Grass_03,54.78,Dirt_01,45.22,,,,,,,,,,
9,18,585,37,72,Grass_03,56.41,2,Grass_03,56.41,Dirt_01,43.59,,,,,,,,,,
9,18,585,38,72,Grass_03,47.22,3,Grass_03,47.22,Dirt_01,34.57,Rock_01,18.21,,,,,,,,
9,18,585,39,72,Grass_03,57.42,3,Grass_03,57.42,Dirt_01,36.68,Rock_01,5.9,,,,,,,,
9,18,585,36,73,Grass_03,54.84,2,Grass_03,54.84,Dirt_01,45.16,,,,,,,,,,
9,18,585,37,73,Grass_03,65.28,2,Grass_03,65.28,Dirt_01,34.72,,,,,,,,,,
9,18,585,38,73,Grass_03,66.03,2,Grass_03,66.03,Dirt_01,33.97,,,,,,,,,,
9,18,585,39,73,Grass_03,60.44,2,Grass_03,60.44,Dirt_01,39.56,,,,,,,,,,
9,18,585,36,74,Grass_03,54.25,2,Grass_03,54.25,Dirt_01,45.75,,,,,,,,,,
9,18,585,37,74,Grass_03,57.13,2,Grass_03,57.13,Dirt_01,42.87,,,,,,,,,,
9,18,585,38,74,Grass_03,58.06,2,Grass_03,58.06,Dirt_01,41.94,,,,,,,,,,
9,18,585,39,74,Grass_03,59.05,2,Grass_03,59.05,Dirt_01,40.95,,,,,,,,,,
9,18,585,36,75,Grass_03,52.7,2,Grass_03,52.7,Dirt_01,47.3,,,,,,,,,,
9,18,585,37,75,Grass_03,54.34,2,Grass_03,54.34,Dirt_01,45.66,,,,,,,,,,
9,18,585,38,75,Grass_03,49.26,3,Grass_03,49.26,Dirt_01,40.38,Rock_01,10.35,,,,,,,,
9,18,585,39,75,Grass_03,43.09,3,Grass_03,43.09,Dirt_01,32.92,Rock_01,23.99,,,,,,,,
10,18,586,40,72,Grass_03,61.29,2,Grass_03,61.29,Dirt_01,38.71,,,,,,,,,,
10,18,586,41,72,Grass_03,54.79,3,Grass_03,54.79,Dirt_01,34.3,Rock_01,10.92,,,,,,,,
10,18,586,42,72,Grass_03,49.17,3,Grass_03,49.17,Dirt_01,31.68,Rock_01,19.15,,,,,,,,
10,18,586,43,72,Grass_03,57.98,3,Grass_03,57.98,Dirt_01,37.1,Rock_01,4.93,,,,,,,,
10,18,586,40,73,Grass_03,61.29,2,Grass_03,61.29,Dirt_01,38.71,,,,,,,,,,
10,18,586,41,73,Grass_03,62.45,3,Grass_03,62.45,Dirt_01,36.85,Rock_01,0.69,,,,,,,,
10,18,586,42,73,Grass_03,77.53,2,Grass_03,77.53,Dirt_01,22.36,,,,,,,,,,
10,18,586,43,73,Grass_03,47.86,3,Grass_03,47.86,Dirt_01,31.85,Rock_01,20.29,,,,,,,,
10,18,586,40,74,Grass_03,60.01,2,Grass_03,60.01,Dirt_01,39.99,,,,,,,,,,
10,18,586,41,74,Grass_03,61.1,2,Grass_03,61.1,Dirt_01,38.9,,,,,,,,,,
10,18,586,42,74,Grass_03,64.98,2,Grass_03,64.98,Dirt_01,35.02,,,,,,,,,,
10,18,586,43,74,Grass_03,39.42,3,Grass_03,39.42,Rock_01,32.87,Dirt_01,27.71,,,,,,,,
10,18,586,40,75,Grass_03,57.9,3,Grass_03,57.9,Dirt_01,39.07,Rock_01,3.02,,,,,,,,
10,18,586,41,75,Grass_03,61.02,2,Grass_03,61.02,Dirt_01,38.98,,,,,,,,,,
10,18,586,42,75,Grass_03,37.92,3,Grass_03,37.92,Rock_01,32.5,Dirt_01,29.58,,,,,,,,
10,18,586,43,75,Rock_01,70.18,3,Rock_01,70.18,Dirt_01,17.08,Grass_03,12.74,,,,,,,,
11,18,587,44,72,Rock_01,37.15,3,Rock_01,37.15,Grass_03,35.03,Dirt_01,27.82,,,,,,,,
11,18,587,45,72,Grass_03,40.4,3,Grass_03,40.4,Dirt_01,35.49,Rock_01,24.11,,,,,,,,
11,18,587,46,72,Rock_01,47.42,3,Rock_01,47.42,Dirt_01,28.63,Grass_03,23.96,,,,,,,,
11,18,587,47,72,Rock_01,49.11,3,Rock_01,49.11,Dirt_01,36.31,Grass_03,14.58,,,,,,,,
11,18,587,44,73,Rock_01,78.02,3,Rock_01,78.02,Dirt_01,13.83,Grass_03,8.14,,,,,,,,
11,18,587,45,73,Rock_01,50.15,3,Rock_01,50.15,Dirt_01,30.7,Grass_03,19.16,,,,,,,,
11,18,587,46,73,Rock_01,61.01,3,Rock_01,61.01,Dirt_01,24.83,Grass_03,14.16,,,,,,,,
11,18,587,47,73,Dirt_01,53.64,3,Dirt_01,53.64,Rock_01,33.9,Grass_03,12.46,,,,,,,,
11,18,587,44,74,Rock_01,75.86,3,Rock_01,75.86,Dirt_01,15.06,Grass_03,9.08,,,,,,,,
11,18,587,45,74,Dirt_01,42.41,3,Dirt_01,42.41,Rock_01,34.49,Grass_03,23.1,,,,,,,,
11,18,587,46,74,Dirt_01,47.63,3,Dirt_01,47.63,Rock_01,35.12,Grass_03,17.25,,,,,,,,
11,18,587,47,74,Dirt_01,58.16,3,Dirt_01,58.16,Grass_03,26.86,Rock_01,14.98,,,,,,,,
11,18,587,44,75,Rock_01,44.47,3,Rock_01,44.47,Dirt_01,33.8,Grass_03,21.73,,,,,,,,
11,18,587,45,75,Rock_01,45.56,3,Rock_01,45.56,Dirt_01,35.51,Grass_03,18.93,,,,,,,,
11,18,587,46,75,Rock_01,54.04,3,Rock_01,54.04,Dirt_01,27.38,Grass_03,18.58,,,,,,,,
11,18,587,47,75,Dirt_01,46.07,3,Dirt_01,46.07,Grass_03,37.0,Rock_01,16.93,,,,,,,,
12,18,588,48,72,Dirt_01,79.16,4,Dirt_01,79.16,Rock_01,14.28,Grass_03,3.16,SeaBed_01,3.08,,,,,,
12,18,588,49,72,SeaBed_01,73.58,3,SeaBed_01,73.58,Rock_01,21.87,Dirt_01,4.14,,,,,,,,
12,18,588,50,72,Rock_01,54.1,2,Rock_01,54.1,SeaBed_01,45.9,,,,,,,,,,
12,18,588,51,72,SeaBed_01,76.59,2,SeaBed_01,76.59,Rock_01,23.41,,,,,,,,,,
12,18,588,48,73,Dirt_01,89.76,3,Dirt_01,89.76,Rock_01,9.04,Grass_03,1.19,,,,,,,,
12,18,588,49,73,SeaBed_01,71.9,4,SeaBed_01,71.9,Dirt_01,15.64,Rock_01,11.96,ForestDeciduous_02,0.51,,,,,,
12,18,588,50,73,SeaBed_01,78.63,2,SeaBed_01,78.63,Rock_01,21.37,,,,,,,,,,
12,18,588,51,73,SeaBed_01,63.49,2,SeaBed_01,63.49,Rock_01,36.51,,,,,,,,,,
12,18,588,48,74,Rock_01,48.13,3,Rock_01,48.13,Dirt_01,42.71,Grass_03,9.16,,,,,,,,
12,18,588,49,74,SeaBed_01,57.01,3,SeaBed_01,57.01,Rock_01,28.88,Dirt_01,13.9,,,,,,,,
12,18,588,50,74,SeaBed_01,80.05,2,SeaBed_01,80.05,Rock_01,19.95,,,,,,,,,,
12,18,588,51,74,SeaBed_01,64.3,2,SeaBed_01,64.3,Rock_01,35.7,,,,,,,,,,
12,18,588,48,75,Rock_01,40.89,3,Rock_01,40.89,Dirt_01,38.84,Grass_03,20.27,,,,,,,,
12,18,588,49,75,Rock_01,61.02,4,Rock_01,61.02,Dirt_01,21.46,SeaBed_01,16.8,Grass_03,0.72,,,,,,
12,18,588,50,75,SeaBed_01,91.15,2,SeaBed_01,91.15,Rock_01,8.85,,,,,,,,,,
12,18,588,51,75,SeaBed_01,69.24,2,SeaBed_01,69.24,Rock_01,30.76,,,,,,,,,,
13,18,589,52,72,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
13,18,589,53,72,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
13,18,589,54,72,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
13,18,589,55,72,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
13,18,589,52,73,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
13,18,589,53,73,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
13,18,589,54,73,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
13,18,589,55,73,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
13,18,589,52,74,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
13,18,589,53,74,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
13,18,589,54,74,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
13,18,589,55,74,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
13,18,589,52,75,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
13,18,589,53,75,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
13,18,589,54,75,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
13,18,589,55,75,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
14,18,590,56,72,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
14,18,590,57,72,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
14,18,590,58,72,SeaBed_01,88.65,3,SeaBed_01,88.65,Dirt_02,9.76,Grass_03,1.59,,,,,,,,
14,18,590,59,72,Dirt_02,88.8,3,Dirt_02,88.8,Grass_03,7.68,SeaBed_01,3.52,,,,,,,,
14,18,590,56,73,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
14,18,590,57,73,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
14,18,590,58,73,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
14,18,590,59,73,Dirt_02,51.27,2,Dirt_02,51.27,SeaBed_01,48.71,,,,,,,,,,
14,18,590,56,74,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
14,18,590,57,74,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
14,18,590,58,74,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
14,18,590,59,74,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
14,18,590,56,75,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
14,18,590,57,75,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
14,18,590,58,75,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
14,18,590,59,75,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
15,18,591,60,72,Dirt_02,40.3,3,Dirt_02,40.3,ForestDeciduous_02,30.09,Grass_03,29.61,,,,,,,,
15,18,591,61,72,ForestDeciduous_02,88.29,3,ForestDeciduous_02,88.29,Grass_03,9.95,Dirt_02,1.76,,,,,,,,
15,18,591,62,72,ForestDeciduous_02,95.54,3,ForestDeciduous_02,95.54,Dirt_02,2.65,Grass_03,1.81,,,,,,,,
15,18,591,63,72,ForestDeciduous_02,93.77,3,ForestDeciduous_02,93.77,Dirt_02,3.72,Grass_03,2.51,,,,,,,,
15,18,591,60,73,ForestDeciduous_02,33.27,5,ForestDeciduous_02,33.27,Rock_01,25.73,SeaBed_01,19.22,Dirt_02,16.7,Grass_03,5.09,,,,
15,18,591,61,73,ForestDeciduous_02,94.9,3,ForestDeciduous_02,94.9,Rock_01,3.09,Grass_03,2.01,,,,,,,,
15,18,591,62,73,ForestDeciduous_02,100.0,1,ForestDeciduous_02,100.0,,,,,,,,,,,,
15,18,591,63,73,ForestDeciduous_02,98.17,3,ForestDeciduous_02,98.17,Dirt_02,0.94,Grass_03,0.88,,,,,,,,
15,18,591,60,74,SeaBed_01,88.56,2,SeaBed_01,88.56,Rock_01,11.44,,,,,,,,,,
15,18,591,61,74,Rock_01,64.51,4,Rock_01,64.51,SeaBed_01,20.1,ForestDeciduous_02,11.75,Grass_03,3.63,,,,,,
15,18,591,62,74,ForestDeciduous_02,60.99,3,ForestDeciduous_02,60.99,Rock_01,32.84,Grass_03,6.12,,,,,,,,
15,18,591,63,74,ForestDeciduous_02,99.29,2,ForestDeciduous_02,99.29,Grass_03,0.58,,,,,,,,,,
15,18,591,60,75,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
15,18,591,61,75,SeaBed_01,99.28,2,SeaBed_01,99.28,Rock_01,0.72,,,,,,,,,,
15,18,591,62,75,SeaBed_01,67.45,2,SeaBed_01,67.45,Rock_01,32.42,,,,,,,,,,
15,18,591,63,75,Rock_01,57.82,4,Rock_01,57.82,ForestDeciduous_02,21.29,SeaBed_01,13.78,Grass_03,7.11,,,,,,
16,18,592,64,72,ForestDeciduous_02,93.95,3,ForestDeciduous_02,93.95,Dirt_02,3.33,Grass_03,2.71,,,,,,,,
16,18,592,65,72,ForestDeciduous_02,85.03,4,ForestDeciduous_02,85.03,Grass_02,7.25,Dirt_02,4.94,Grass_03,2.78,,,,,,
16,18,592,66,72,ForestDeciduous_02,87.58,4,ForestDeciduous_02,87.58,Grass_02,8.14,Dirt_02,3.68,Grass_03,0.6,,,,,,
16,18,592,67,72,ForestDeciduous_02,90.09,3,ForestDeciduous_02,90.09,Grass_03,6.17,Dirt_02,3.74,,,,,,,,
16,18,592,64,73,ForestDeciduous_02,96.9,3,ForestDeciduous_02,96.9,Dirt_02,1.76,Grass_03,1.34,,,,,,,,
16,18,592,65,73,ForestDeciduous_02,92.02,3,ForestDeciduous_02,92.02,Grass_02,5.34,Dirt_02,2.52,,,,,,,,
16,18,592,66,73,ForestDeciduous_02,82.03,4,ForestDeciduous_02,82.03,Grass_02,12.58,Dirt_02,4.32,Grass_03,1.07,,,,,,
16,18,592,67,73,ForestDeciduous_02,99.12,2,ForestDeciduous_02,99.12,Grass_03,0.54,,,,,,,,,,
16,18,592,64,74,ForestDeciduous_02,95.91,3,ForestDeciduous_02,95.91,Dirt_02,2.16,Grass_03,1.93,,,,,,,,
16,18,592,65,74,ForestDeciduous_02,95.62,3,ForestDeciduous_02,95.62,Dirt_02,2.55,Grass_03,1.83,,,,,,,,
16,18,592,66,74,ForestDeciduous_02,97.39,3,ForestDeciduous_02,97.39,Dirt_02,1.38,Grass_03,1.22,,,,,,,,
16,18,592,67,74,ForestDeciduous_02,98.74,2,ForestDeciduous_02,98.74,Dirt_02,0.78,,,,,,,,,,
16,18,592,64,75,ForestDeciduous_02,71.68,3,ForestDeciduous_02,71.68,Rock_01,22.35,Grass_03,5.9,,,,,,,,
16,18,592,65,75,ForestDeciduous_02,95.76,3,ForestDeciduous_02,95.76,Rock_01,2.32,Grass_03,1.92,,,,,,,,
16,18,592,66,75,ForestDeciduous_02,97.84,3,ForestDeciduous_02,97.84,Dirt_02,1.12,Grass_03,1.03,,,,,,,,
16,18,592,67,75,ForestDeciduous_02,96.72,3,ForestDeciduous_02,96.72,Dirt_02,1.71,Grass_03,1.57,,,,,,,,
17,18,593,68,72,ForestDeciduous_02,85.75,5,ForestDeciduous_02,85.75,Grass_03,4.63,Rock_01,4.5,Asphalt_01,4.23,Concrete_01,0.9,,,,
17,18,593,69,72,Concrete_01,38.96,5,Concrete_01,38.96,Rock_01,27.11,Grass_03,12.27,ForestDeciduous_02,11.98,Asphalt_01,9.69,,,,
17,18,593,70,72,ForestDeciduous_02,38.07,5,ForestDeciduous_02,38.07,Rock_01,25.06,Grass_03,20.88,Concrete_01,8.23,Asphalt_01,7.77,,,,
17,18,593,71,72,ForestDeciduous_02,89.46,4,ForestDeciduous_02,89.46,Grass_03,6.48,Dirt_02,3.38,Asphalt_01,0.68,,,,,,
17,18,593,68,73,ForestDeciduous_02,89.87,3,ForestDeciduous_02,89.87,Grass_03,6.97,Dirt_02,3.16,,,,,,,,
17,18,593,69,73,ForestDeciduous_02,92.33,3,ForestDeciduous_02,92.33,Grass_03,5.57,Dirt_02,2.1,,,,,,,,
17,18,593,70,73,ForestDeciduous_02,90.75,3,ForestDeciduous_02,90.75,Grass_03,6.09,Dirt_02,3.16,,,,,,,,
17,18,593,71,73,ForestDeciduous_02,90.42,3,ForestDeciduous_02,90.42,Dirt_02,5.67,Grass_03,3.91,,,,,,,,
17,18,593,68,74,ForestDeciduous_02,94.96,3,ForestDeciduous_02,94.96,Dirt_02,2.94,Grass_03,2.1,,,,,,,,
17,18,593,69,74,ForestDeciduous_02,97.17,3,ForestDeciduous_02,97.17,Dirt_02,1.61,Grass_03,1.22,,,,,,,,
17,18,593,70,74,ForestDeciduous_02,99.25,1,ForestDeciduous_02,99.25,,,,,,,,,,,,
17,18,593,71,74,ForestDeciduous_02,95.21,3,ForestDeciduous_02,95.21,Dirt_02,3.45,Grass_03,1.34,,,,,,,,
17,18,593,68,75,ForestDeciduous_02,100.0,1,ForestDeciduous_02,100.0,,,,,,,,,,,,
17,18,593,69,75,ForestDeciduous_02,96.41,3,ForestDeciduous_02,96.41,Dirt_02,2.0,Grass_03,1.6,,,,,,,,
17,18,593,70,75,ForestDeciduous_02,94.55,3,ForestDeciduous_02,94.55,Dirt_02,3.18,Grass_03,2.27,,,,,,,,
17,18,593,71,75,ForestDeciduous_02,89.93,3,ForestDeciduous_02,89.93,Grass_01,8.15,Dirt_02,1.86,,,,,,,,
18,18,594,72,72,ForestDeciduous_02,99.64,1,ForestDeciduous_02,99.64,,,,,,,,,,,,
18,18,594,73,72,ForestDeciduous_02,97.42,2,ForestDeciduous_02,97.42,Dirt_02,2.58,,,,,,,,,,
18,18,594,74,72,ForestDeciduous_02,93.37,3,ForestDeciduous_02,93.37,Dirt_02,4.55,Grass_03,2.08,,,,,,,,
18,18,594,75,72,ForestDeciduous_02,98.5,2,ForestDeciduous_02,98.5,Dirt_02,1.5,,,,,,,,,,
18,18,594,72,73,ForestDeciduous_02,95.0,3,ForestDeciduous_02,95.0,Dirt_02,3.35,Grass_03,1.65,,,,,,,,
18,18,594,73,73,ForestDeciduous_02,96.08,3,ForestDeciduous_02,96.08,Dirt_02,2.41,Grass_03,1.51,,,,,,,,
18,18,594,74,73,ForestDeciduous_02,92.4,3,ForestDeciduous_02,92.4,Dirt_02,4.11,Grass_03,3.49,,,,,,,,
18,18,594,75,73,ForestDeciduous_02,94.3,3,ForestDeciduous_02,94.3,Dirt_02,3.08,Grass_03,2.62,,,,,,,,
18,18,594,72,74,ForestDeciduous_02,98.95,2,ForestDeciduous_02,98.95,Dirt_02,0.81,,,,,,,,,,
18,18,594,73,74,ForestDeciduous_02,96.28,3,ForestDeciduous_02,96.28,Dirt_02,2.87,Grass_03,0.85,,,,,,,,
18,18,594,74,74,ForestDeciduous_02,97.68,3,ForestDeciduous_02,97.68,Dirt_02,1.69,Grass_03,0.64,,,,,,,,
18,18,594,75,74,ForestDeciduous_02,95.17,3,ForestDeciduous_02,95.17,Grass_03,2.65,Dirt_02,2.18,,,,,,,,
18,18,594,72,75,ForestDeciduous_02,73.52,3,ForestDeciduous_02,73.52,Grass_01,23.89,Dirt_02,2.57,,,,,,,,
18,18,594,73,75,ForestDeciduous_02,62.2,4,ForestDeciduous_02,62.2,Grass_01,27.88,Dirt_02,9.18,Grass_03,0.74,,,,,,
18,18,594,74,75,ForestDeciduous_02,96.47,3,ForestDeciduous_02,96.47,Grass_03,2.63,Dirt_02,0.9,,,,,,,,
18,18,594,75,75,ForestDeciduous_02,97.83,3,ForestDeciduous_02,97.83,Grass_03,1.48,Dirt_02,0.69,,,,,,,,
19,18,595,76,72,ForestDeciduous_02,93.74,3,ForestDeciduous_02,93.74,Grass_03,3.59,Dirt_02,2.67,,,,,,,,
19,18,595,77,72,ForestDeciduous_02,96.63,2,ForestDeciduous_02,96.63,Dirt_02,3.37,,,,,,,,,,
19,18,595,78,72,ForestDeciduous_02,67.25,3,ForestDeciduous_02,67.25,Grass_03,17.28,Dirt_02,15.47,,,,,,,,
19,18,595,79,72,ForestDeciduous_02,75.85,3,ForestDeciduous_02,75.85,Grass_03,14.56,Dirt_02,9.59,,,,,,,,
19,18,595,76,73,ForestDeciduous_02,90.6,3,ForestDeciduous_02,90.6,Dirt_02,6.06,Grass_03,3.34,,,,,,,,
19,18,595,77,73,ForestDeciduous_02,96.83,2,ForestDeciduous_02,96.83,Dirt_02,3.17,,,,,,,,,,
19,18,595,78,73,Dirt_02,32.97,5,Dirt_02,32.97,Grass_03,26.6,ForestDeciduous_02,22.23,Asphalt_01,12.86,Concrete_02,5.35,,,,
19,18,595,79,73,ForestDeciduous_02,37.46,3,ForestDeciduous_02,37.46,Dirt_02,36.73,Grass_03,25.71,,,,,,,,
19,18,595,76,74,ForestDeciduous_02,92.58,3,ForestDeciduous_02,92.58,Dirt_02,3.98,Grass_03,3.44,,,,,,,,
19,18,595,77,74,ForestDeciduous_02,97.75,3,ForestDeciduous_02,97.75,Grass_03,1.36,Dirt_02,0.89,,,,,,,,
19,18,595,78,74,ForestDeciduous_02,66.4,5,ForestDeciduous_02,66.4,Grass_03,13.12,Dirt_02,9.91,Asphalt_01,5.85,Concrete_02,4.72,,,,
19,18,595,79,74,ForestDeciduous_02,75.5,3,ForestDeciduous_02,75.5,Dirt_02,15.45,Grass_03,8.87,,,,,,,,
19,18,595,76,75,ForestDeciduous_02,100.0,1,ForestDeciduous_02,100.0,,,,,,,,,,,,
19,18,595,77,75,ForestDeciduous_02,94.37,3,ForestDeciduous_02,94.37,Dirt_02,3.73,Grass_03,1.9,,,,,,,,
19,18,595,78,75,ForestDeciduous_02,98.7,2,ForestDeciduous_02,98.7,Dirt_02,1.3,,,,,,,,,,
19,18,595,79,75,ForestDeciduous_02,99.64,1,ForestDeciduous_02,99.64,,,,,,,,,,,,
20,18,596,80,72,ForestDeciduous_02,95.4,3,ForestDeciduous_02,95.4,Grass_03,3.21,Dirt_02,1.39,,,,,,,,
20,18,596,81,72,ForestDeciduous_02,95.88,3,ForestDeciduous_02,95.88,Grass_03,2.07,Dirt_02,2.05,,,,,,,,
20,18,596,82,72,ForestDeciduous_02,91.99,3,ForestDeciduous_02,91.99,Dirt_02,4.25,Grass_03,3.75,,,,,,,,
20,18,596,83,72,ForestDeciduous_02,92.51,3,ForestDeciduous_02,92.51,Grass_03,4.7,Dirt_02,2.8,,,,,,,,
20,18,596,80,73,ForestDeciduous_02,86.27,3,ForestDeciduous_02,86.27,Grass_03,9.2,Dirt_02,4.52,,,,,,,,
20,18,596,81,73,ForestDeciduous_02,90.86,3,ForestDeciduous_02,90.86,Grass_03,5.82,Dirt_02,3.32,,,,,,,,
20,18,596,82,73,ForestDeciduous_02,89.97,3,ForestDeciduous_02,89.97,Dirt_02,5.18,Grass_03,4.85,,,,,,,,
20,18,596,83,73,ForestDeciduous_02,99.56,1,ForestDeciduous_02,99.56,,,,,,,,,,,,
20,18,596,80,74,ForestDeciduous_02,92.34,3,ForestDeciduous_02,92.34,Grass_03,5.23,Dirt_02,2.43,,,,,,,,
20,18,596,81,74,ForestDeciduous_02,96.88,3,ForestDeciduous_02,96.88,Dirt_02,2.16,Grass_03,0.96,,,,,,,,
20,18,596,82,74,ForestDeciduous_02,100.0,1,ForestDeciduous_02,100.0,,,,,,,,,,,,
20,18,596,83,74,ForestDeciduous_02,100.0,1,ForestDeciduous_02,100.0,,,,,,,,,,,,
20,18,596,80,75,ForestDeciduous_02,93.5,3,ForestDeciduous_02,93.5,Grass_03,3.91,Dirt_02,2.58,,,,,,,,
20,18,596,81,75,ForestDeciduous_02,98.76,2,ForestDeciduous_02,98.76,Dirt_02,0.97,,,,,,,,,,
20,18,596,82,75,ForestDeciduous_02,98.33,2,ForestDeciduous_02,98.33,Dirt_02,1.18,,,,,,,,,,
20,18,596,83,75,ForestDeciduous_02,100.0,1,ForestDeciduous_02,100.0,,,,,,,,,,,,
21,18,597,84,72,ForestDeciduous_02,95.58,3,ForestDeciduous_02,95.58,Grass_03,3.11,Dirt_02,1.31,,,,,,,,
21,18,597,85,72,ForestDeciduous_02,95.43,3,ForestDeciduous_02,95.43,Dirt_02,3.0,Grass_03,1.56,,,,,,,,
21,18,597,86,72,ForestDeciduous_02,100.0,1,ForestDeciduous_02,100.0,,,,,,,,,,,,
21,18,597,87,72,ForestDeciduous_02,78.55,4,ForestDeciduous_02,78.55,Grass_03,14.15,Asphalt_01,5.89,Grass_02,1.34,,,,,,
21,18,597,84,73,ForestDeciduous_02,92.4,3,ForestDeciduous_02,92.4,Dirt_02,3.93,Grass_03,3.67,,,,,,,,
21,18,597,85,73,ForestDeciduous_02,89.23,3,ForestDeciduous_02,89.23,Grass_03,5.68,Dirt_02,5.09,,,,,,,,
21,18,597,86,73,ForestDeciduous_02,99.63,1,ForestDeciduous_02,99.63,,,,,,,,,,,,
21,18,597,87,73,Grass_03,67.89,4,Grass_03,67.89,ForestDeciduous_02,25.77,Grass_02,5.0,Asphalt_01,1.2,,,,,,
21,18,597,84,74,ForestDeciduous_02,95.89,4,ForestDeciduous_02,95.89,Dirt_02,2.15,Grass_03,1.14,Grass_01,0.82,,,,,,
21,18,597,85,74,ForestDeciduous_02,98.0,2,ForestDeciduous_02,98.0,Grass_01,1.49,,,,,,,,,,
21,18,597,86,74,ForestDeciduous_02,89.59,3,ForestDeciduous_02,89.59,Grass_03,6.37,Dirt_02,4.04,,,,,,,,
21,18,597,87,74,Grass_03,60.45,4,Grass_03,60.45,Grass_02,22.89,ForestDeciduous_02,13.1,Dirt_02,3.46,,,,,,
21,18,597,84,75,ForestDeciduous_02,80.95,4,ForestDeciduous_02,80.95,Grass_01,11.63,Dirt_02,5.75,Grass_03,1.68,,,,,,
21,18,597,85,75,ForestDeciduous_02,90.68,3,ForestDeciduous_02,90.68,Grass_01,6.3,Dirt_02,2.97,,,,,,,,
21,18,597,86,75,ForestDeciduous_02,61.93,4,ForestDeciduous_02,61.93,Grass_03,34.9,Grass_02,2.56,Dirt_01,0.6,,,,,,
21,18,597,87,75,Grass_03,67.95,5,Grass_03,67.95,Grass_02,20.65,Dirt_01,6.8,ForestDeciduous_02,3.12,Dirt_02,1.47,,,,
22,18,598,88,72,Grass_03,64.75,5,Grass_03,64.75,Asphalt_01,29.49,Dirt_01,3.17,Grass_02,2.06,Rock_01,0.53,,,,
22,18,598,89,72,Grass_03,86.96,4,Grass_03,86.96,Pebbles_02,7.2,Dirt_01,4.11,Asphalt_01,1.68,,,,,,
22,18,598,90,72,Grass_03,97.25,3,Grass_03,97.25,Pebbles_02,1.64,Dirt_01,1.12,,,,,,,,
22,18,598,91,72,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
22,18,598,88,73,Grass_03,61.83,4,Grass_03,61.83,Dirt_01,31.2,Asphalt_01,3.75,Rock_01,3.22,,,,,,
22,18,598,89,73,Grass_03,74.0,5,Grass_03,74.0,ForestDeciduous_02,8.29,Dirt_01,6.98,Rock_01,6.58,Pebbles_02,4.15,,,,
22,18,598,90,73,Grass_03,79.37,4,Grass_03,79.37,Asphalt_01,15.72,Pebbles_02,3.19,Dirt_01,1.68,,,,,,
22,18,598,91,73,Grass_03,98.12,2,Grass_03,98.12,Asphalt_01,1.86,,,,,,,,,,
22,18,598,88,74,Grass_03,59.75,5,Grass_03,59.75,Grass_02,30.36,Rock_01,4.32,Dirt_02,2.87,Dirt_01,2.7,,,,
22,18,598,89,74,Grass_03,84.43,3,Grass_03,84.43,ForestDeciduous_02,13.33,Dirt_02,2.21,,,,,,,,
22,18,598,90,74,Grass_02,57.11,5,Grass_02,57.11,Grass_03,13.58,Asphalt_01,12.25,ZI_Ground_Sport_01,9.88,Pebbles_02,7.17,,,,
